Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-04 00:00:00+05:30,1248.050048828125,1288.800048828125,1246.5999755859375,1285.199951171875,16691069,0.0,0.0
2025-02-05 00:00:00+05:30,1282.6500244140625,1290.5,1276.699951171875,1278.199951171875,10112028,0.0,0.0
2025-02-06 00:00:00+05:30,1273.699951171875,1288.0,1270.3499755859375,1281.550048828125,9956001,0.0,0.0
2025-02-07 00:00:00+05:30,1276.1500244140625,1283.699951171875,1262.0,1266.699951171875,8764283,0.0,0.0
2025-02-10 00:00:00+05:30,1264.5,1266.5,1245.550048828125,1253.6500244140625,6970972,0.0,0.0
2025-02-11 00:00:00+05:30,1264.550048828125,1264.550048828125,1230.0999755859375,1234.8499755859375,8859714,0.0,0.0
2025-02-12 00:00:00+05:30,1219.449951171875,1226.9000244140625,1193.3499755859375,1216.550048828125,21131654,0.0,0.0
2025-02-13 00:00:00+05:30,1217.050048828125,1228.0,1212.0,1216.0999755859375,8511216,0.0,0.0
2025-02-14 00:00:00+05:30,1219.0,1224.0,1205.449951171875,1217.25,10298145,0.0,0.0
2025-02-17 00:00:00+05:30,1211.0999755859375,1227.5,1204.5,1224.9000244140625,8166683,0.0,0.0
2025-02-18 00:00:00+05:30,1224.8499755859375,1229.9000244140625,1216.0999755859375,1225.4000244140625,6673250,0.0,0.0
2025-02-19 00:00:00+05:30,1219.5,1232.75,1217.550048828125,1227.449951171875,6217338,0.0,0.0
2025-02-20 00:00:00+05:30,1223.949951171875,1239.3499755859375,1222.0,1233.0,7795582,0.0,0.0
2025-02-21 00:00:00+05:30,1228.699951171875,1240.0,1222.1500244140625,1228.1500244140625,6904025,0.0,0.0
2025-02-24 00:00:00+05:30,1216.550048828125,1223.25,1210.5,1214.550048828125,7172498,0.0,0.0
2025-02-25 00:00:00+05:30,1211.0,1221.0,1201.5,1204.0,11552182,0.0,0.0
2025-02-27 00:00:00+05:30,1212.800048828125,1215.0,1200.6500244140625,1207.0999755859375,11509215,0.0,0.0
2025-02-28 00:00:00+05:30,1202.0,1217.3499755859375,1193.300048828125,1200.0999755859375,23007298,0.0,0.0
2025-03-03 00:00:00+05:30,1204.0,1206.449951171875,1156.0,1171.25,17944938,0.0,0.0
2025-03-04 00:00:00+05:30,1162.199951171875,1174.0,1159.550048828125,1161.9000244140625,11377373,0.0,0.0
2025-03-05 00:00:00+05:30,1161.0,1183.0,1157.0,1175.5999755859375,8664095,0.0,0.0
2025-03-06 00:00:00+05:30,1197.0,1213.949951171875,1185.1500244140625,1209.5999755859375,14468014,0.0,0.0
2025-03-07 00:00:00+05:30,1216.0,1254.800048828125,1212.0,1249.800048828125,16474965,0.0,0.0
2025-03-10 00:00:00+05:30,1245.0,1258.0,1235.4000244140625,1238.4000244140625,11931051,0.0,0.0
2025-03-11 00:00:00+05:30,1240.0,1249.5,1229.75,1247.300048828125,10089838,0.0,0.0
2025-03-12 00:00:00+05:30,1258.0,1263.0,1244.0,1257.050048828125,11977555,0.0,0.0
2025-03-13 00:00:00+05:30,1260.050048828125,1264.1500244140625,1243.8499755859375,1247.9000244140625,9505270,0.0,0.0
2025-03-17 00:00:00+05:30,1242.1500244140625,1257.4000244140625,1233.0999755859375,1238.8499755859375,16640917,0.0,0.0
2025-03-18 00:00:00+05:30,1238.8499755859375,1238.8499755859375,1238.8499755859375,1238.8499755859375,0,0.0,0.0
2025-03-19 00:00:00+05:30,1241.050048828125,1253.25,1238.800048828125,1247.1500244140625,16162399,0.0,0.0
2025-03-20 00:00:00+05:30,1251.8499755859375,1273.0,1250.050048828125,1269.1500244140625,15971477,0.0,0.0
2025-03-21 00:00:00+05:30,1275.0,1281.0,1270.0999755859375,1276.3499755859375,21780769,0.0,0.0
2025-03-24 00:00:00+05:30,1291.0,1306.0,1284.25,1302.0999755859375,20299319,0.0,0.0
2025-03-25 00:00:00+05:30,1307.699951171875,1307.699951171875,1282.5999755859375,1285.449951171875,13713899,0.0,0.0
2025-03-26 00:00:00+05:30,1291.0,1293.800048828125,1268.75,1273.050048828125,12074747,0.0,0.0
2025-03-27 00:00:00+05:30,1278.1500244140625,1285.0,1271.300048828125,1278.199951171875,15028056,0.0,0.0
2025-03-28 00:00:00+05:30,1280.0,1295.75,1269.0,1275.0999755859375,18147129,0.0,0.0
2025-04-01 00:00:00+05:30,1264.5999755859375,1277.9000244140625,1249.300048828125,1252.5999755859375,12099648,0.0,0.0
2025-04-02 00:00:00+05:30,1247.550048828125,1255.550048828125,1243.9000244140625,1251.1500244140625,10142590,0.0,0.0
2025-04-03 00:00:00+05:30,1233.050048828125,1251.800048828125,1233.050048828125,1248.699951171875,7434366,0.0,0.0
2025-04-04 00:00:00+05:30,1241.0999755859375,1245.449951171875,1193.1500244140625,1204.699951171875,17908652,0.0,0.0
2025-04-07 00:00:00+05:30,1132.199951171875,1171.25,1114.8499755859375,1165.699951171875,22156106,0.0,0.0
2025-04-08 00:00:00+05:30,1172.0,1196.5999755859375,1163.300048828125,1182.199951171875,19555040,0.0,0.0
2025-04-09 00:00:00+05:30,1169.5,1189.800048828125,1168.0,1185.3499755859375,10223104,0.0,0.0
2025-04-11 00:00:00+05:30,1195.1500244140625,1222.6500244140625,1195.1500244140625,1218.949951171875,11224242,0.0,0.0
2025-04-15 00:00:00+05:30,1251.0,1251.0,1237.0999755859375,1240.0999755859375,13378535,0.0,0.0
2025-04-16 00:00:00+05:30,1234.0999755859375,1240.9000244140625,1229.0,1239.300048828125,8248464,0.0,0.0
2025-04-17 00:00:00+05:30,1240.199951171875,1280.199951171875,1227.5999755859375,1274.5,15398401,0.0,0.0
2025-04-21 00:00:00+05:30,1270.0,1300.9000244140625,1267.0,1295.5,10429964,0.0,0.0
2025-04-22 00:00:00+05:30,1300.0,1303.9000244140625,1286.300048828125,1291.199951171875,13051707,0.0,0.0
2025-04-23 00:00:00+05:30,1297.0,1306.0,1285.4000244140625,1300.0,10480888,0.0,0.0
2025-04-24 00:00:00+05:30,1292.4000244140625,1304.5,1290.300048828125,1301.5999755859375,10468940,0.0,0.0
2025-04-25 00:00:00+05:30,1303.5,1325.199951171875,1288.0999755859375,1300.4000244140625,14431012,0.0,0.0
2025-04-28 00:00:00+05:30,1340.0,1374.5999755859375,1320.199951171875,1368.800048828125,31104496,0.0,0.0
2025-04-29 00:00:00+05:30,1371.0,1410.9000244140625,1370.0,1399.699951171875,32538970,0.0,0.0
2025-04-30 00:00:00+05:30,1402.0,1412.4000244140625,1369.0,1405.0,25480745,0.0,0.0
2025-05-02 00:00:00+05:30,1414.0,1426.699951171875,1409.0999755859375,1419.800048828125,13007841,0.0,0.0
2025-05-05 00:00:00+05:30,1431.0,1439.5,1426.9000244140625,1431.300048828125,12685649,0.0,0.0
2025-05-06 00:00:00+05:30,1431.0,1432.0,1410.5999755859375,1420.9000244140625,14084117,0.0,0.0
2025-05-07 00:00:00+05:30,1420.9000244140625,1424.4000244140625,1402.699951171875,1406.0,13440169,0.0,0.0
2025-05-08 00:00:00+05:30,1404.0999755859375,1420.800048828125,1398.0,1407.0,16106175,0.0,0.0
2025-05-09 00:00:00+05:30,1385.5,1394.800048828125,1374.5,1377.199951171875,13668904,0.0,0.0
2025-05-12 00:00:00+05:30,1400.0,1439.0,1400.0,1436.5,10674081,0.0,0.0
2025-05-13 00:00:00+05:30,1433.5,1447.699951171875,1412.4000244140625,1415.699951171875,11407896,0.0,0.0
2025-05-14 00:00:00+05:30,1420.0,1429.9000244140625,1415.5,1424.4000244140625,5570160,0.0,0.0
2025-05-15 00:00:00+05:30,1425.0,1461.4000244140625,1412.699951171875,1454.199951171875,20177211,0.0,0.0
2025-05-16 00:00:00+05:30,1453.199951171875,1461.0,1447.300048828125,1456.4000244140625,9036695,0.0,0.0
2025-05-19 00:00:00+05:30,1452.0999755859375,1454.5999755859375,1438.199951171875,1440.800048828125,6195791,0.0,0.0
2025-05-20 00:00:00+05:30,1438.199951171875,1445.0,1421.800048828125,1424.5999755859375,11270560,0.0,0.0
2025-05-21 00:00:00+05:30,1423.9000244140625,1436.199951171875,1418.0999755859375,1429.199951171875,6136364,0.0,0.0
2025-05-22 00:00:00+05:30,1421.199951171875,1423.800048828125,1396.9000244140625,1409.4000244140625,12134466,0.0,0.0
2025-05-23 00:00:00+05:30,1406.5999755859375,1433.800048828125,1406.5999755859375,1426.800048828125,6474883,0.0,0.0
2025-05-26 00:00:00+05:30,1432.0,1441.0,1425.0999755859375,1434.800048828125,4842944,0.0,0.0
2025-05-27 00:00:00+05:30,1426.0999755859375,1437.0,1413.9000244140625,1422.0999755859375,12640414,0.0,0.0
2025-05-28 00:00:00+05:30,1420.0999755859375,1422.5999755859375,1410.699951171875,1412.9000244140625,5944611,0.0,0.0
2025-05-29 00:00:00+05:30,1412.0999755859375,1420.0,1408.5999755859375,1417.800048828125,13771917,0.0,0.0
2025-05-30 00:00:00+05:30,1418.0,1430.5999755859375,1409.699951171875,1420.9000244140625,13788484,0.0,0.0
2025-06-02 00:00:00+05:30,1412.0999755859375,1417.5,1395.5999755859375,1413.699951171875,8098668,0.0,0.0
2025-06-03 00:00:00+05:30,1422.300048828125,1426.5,1403.4000244140625,1405.5,11252626,0.0,0.0
2025-06-04 00:00:00+05:30,1414.699951171875,1425.699951171875,1406.0999755859375,1423.5,8126827,0.0,0.0
2025-06-05 00:00:00+05:30,1428.0,1454.699951171875,1423.5999755859375,1442.4000244140625,13716817,0.0,0.0
2025-06-06 00:00:00+05:30,1441.0,1451.5,1437.0,1443.5,8182161,0.0,0.0
2025-06-09 00:00:00+05:30,1457.0,1457.5,1445.300048828125,1448.800048828125,7885125,0.0,0.0
2025-06-10 00:00:00+05:30,1450.0,1453.9000244140625,1436.0,1438.5,7913181,0.0,0.0
2025-06-11 00:00:00+05:30,1445.800048828125,1468.5999755859375,1443.0999755859375,1448.9000244140625,8195700,0.0,0.0
2025-06-12 00:00:00+05:30,1453.5,1457.0,1434.4000244140625,1441.5999755859375,8828114,0.0,0.0
2025-06-13 00:00:00+05:30,1424.0,1435.5,1414.300048828125,1427.9000244140625,9757276,0.0,0.0
2025-06-16 00:00:00+05:30,1426.9000244140625,1442.4000244140625,1424.4000244140625,1437.800048828125,8458093,0.0,0.0
2025-06-17 00:00:00+05:30,1448.0,1448.0,1425.800048828125,1431.199951171875,10366599,0.0,0.0
2025-06-18 00:00:00+05:30,1430.0,1442.800048828125,1425.699951171875,1430.0999755859375,6681735,0.0,0.0
2025-06-19 00:00:00+05:30,1430.0999755859375,1439.9000244140625,1425.699951171875,1433.300048828125,10007230,0.0,0.0
2025-06-20 00:00:00+05:30,1431.0,1471.0,1428.0999755859375,1466.199951171875,29010635,0.0,0.0
2025-06-23 00:00:00+05:30,1453.0,1463.800048828125,1442.0,1456.800048828125,5989078,0.0,0.0
2025-06-24 00:00:00+05:30,1465.0,1475.0,1443.0999755859375,1450.800048828125,16402744,0.0,0.0
2025-06-25 00:00:00+05:30,1464.0,1472.4000244140625,1460.5,1467.300048828125,7525851,0.0,0.0
2025-06-26 00:00:00+05:30,1469.0999755859375,1498.800048828125,1465.0999755859375,1495.300048828125,14657893,0.0,0.0
2025-06-27 00:00:00+05:30,1499.4000244140625,1522.0,1496.9000244140625,1515.4000244140625,11117052,0.0,0.0
2025-06-30 00:00:00+05:30,1513.800048828125,1524.800048828125,1496.0,1500.5999755859375,8409527,0.0,0.0
2025-07-01 00:00:00+05:30,1500.5999755859375,1531.4000244140625,1500.0999755859375,1528.4000244140625,10368523,0.0,0.0
2025-07-02 00:00:00+05:30,1528.4000244140625,1530.0,1508.699951171875,1518.800048828125,6361002,0.0,0.0
2025-07-03 00:00:00+05:30,1520.800048828125,1531.9000244140625,1513.0,1517.800048828125,11283291,0.0,0.0
2025-07-04 00:00:00+05:30,1524.0,1530.0,1517.199951171875,1527.300048828125,6603501,0.0,0.0
2025-07-07 00:00:00+05:30,1526.5999755859375,1544.800048828125,1525.0,1541.5,7251074,0.0,0.0
2025-07-08 00:00:00+05:30,1536.0,1544.9000244140625,1530.199951171875,1537.5999755859375,7171261,0.0,0.0
2025-07-09 00:00:00+05:30,1536.699951171875,1551.0,1510.0999755859375,1519.0,8870660,0.0,0.0
2025-07-10 00:00:00+05:30,1519.699951171875,1524.699951171875,1507.5,1517.199951171875,10047129,0.0,0.0
2025-07-11 00:00:00+05:30,1512.0,1515.0,1490.300048828125,1495.199951171875,7234991,0.0,0.0
2025-07-14 00:00:00+05:30,1492.199951171875,1500.0,1479.0999755859375,1483.699951171875,10311846,0.0,0.0
2025-07-15 00:00:00+05:30,1486.199951171875,1496.5,1482.4000244140625,1485.4000244140625,8132454,0.0,0.0
2025-07-16 00:00:00+05:30,1473.0,1491.0,1471.5,1485.5999755859375,10409983,0.0,0.0
2025-07-17 00:00:00+05:30,1487.4000244140625,1489.5999755859375,1473.9000244140625,1476.4000244140625,11854613,0.0,0.0
2025-07-18 00:00:00+05:30,1484.800048828125,1484.800048828125,1469.0999755859375,1476.0,10296318,0.0,0.0
2025-07-21 00:00:00+05:30,1465.0,1476.0,1423.0999755859375,1428.5999755859375,22442744,0.0,0.0
2025-07-22 00:00:00+05:30,1427.4000244140625,1431.9000244140625,1410.699951171875,1412.800048828125,20396320,0.0,0.0
2025-07-23 00:00:00+05:30,1426.0,1426.0,1414.4000244140625,1424.5999755859375,8354596,0.0,0.0
2025-07-24 00:00:00+05:30,1419.199951171875,1423.0,1396.0,1402.9000244140625,14740507,0.0,0.0
2025-07-25 00:00:00+05:30,1398.9000244140625,1401.0,1384.0999755859375,1391.699951171875,11854722,0.0,0.0
2025-07-28 00:00:00+05:30,1392.300048828125,1407.800048828125,1385.0,1387.5999755859375,7748361,0.0,0.0
2025-07-29 00:00:00+05:30,1383.0,1420.199951171875,1383.0,1417.0999755859375,10750072,0.0,0.0
2025-07-30 00:00:00+05:30,1418.0999755859375,1423.300048828125,1401.300048828125,1410.0999755859375,7209849,0.0,0.0
2025-07-31 00:00:00+05:30,1388.0999755859375,1402.5999755859375,1382.199951171875,1390.199951171875,17065827,0.0,0.0
2025-08-01 00:00:00+05:30,1386.9000244140625,1405.9000244140625,1384.300048828125,1393.699951171875,10321171,0.0,0.0
